FIPS,COUNTY,STATE,AGEGROUP,CASES
37179,Union,North Carolina,50 to 64 years,4413
37179,Union,North Carolina,65+ years,2324
37181,Vance,North Carolina,0 - 17 years,610
37181,Vance,North Carolina,18 to 49 years,2075
37181,Vance,North Carolina,50 to 64 years,996
37181,Vance,North Carolina,65+ years,678
37183,Wake,North Carolina,0 - 17 years,11359
37183,Wake,North Carolina,18 to 49 years,45567
37183,Wake,North Carolina,50 to 64 years,13568
37183,Wake,North Carolina,65+ years,7241
37189,Watauga,North Carolina,0 - 17 years,295
37189,Watauga,North Carolina,18 to 49 years,2774
37189,Watauga,North Carolina,50 to 64 years,497
37189,Watauga,North Carolina,65+ years,481
37191,Wayne,North Carolina,0 - 17 years,982
37191,Wayne,North Carolina,18 to 49 years,5260
37191,Wayne,North Carolina,50 to 64 years,2330
37191,Wayne,North Carolina,65+ years,1678
37193,Wilkes,North Carolina,0 - 17 years,712
37193,Wilkes,North Carolina,18 to 49 years,2814
37193,Wilkes,North Carolina,50 to 64 years,1379
37193,Wilkes,North Carolina,65+ years,1179
37195,Wilson,North Carolina,0 - 17 years,892
37195,Wilson,North Carolina,18 to 49 years,4299
37195,Wilson,North Carolina,50 to 64 years,1949
37195,Wilson,North Carolina,65+ years,1493
37197,Yadkin,North Carolina,0 - 17 years,459
37197,Yadkin,North Carolina,18 to 49 years,1720
37197,Yadkin,North Carolina,50 to 64 years,871
37197,Yadkin,North Carolina,65+ years,630
38015,Burleigh,North Dakota,0 - 17 years,285
38015,Burleigh,North Dakota,18 to 49 years,2224
38015,Burleigh,North Dakota,50 to 64 years,788
38015,Burleigh,North Dakota,65+ years,492
38017,Cass,North Dakota,0 - 17 years,333
38017,Cass,North Dakota,18 to 49 years,3496
38017,Cass,North Dakota,50 to 64 years,740
38017,Cass,North Dakota,65+ years,391
38035,Grand Forks,North Dakota,0 - 17 years,112
38035,Grand Forks,North Dakota,18 to 49 years,1727
38035,Grand Forks,North Dakota,50 to 64 years,315
38035,Grand Forks,North Dakota,65+ years,162
38059,Morton,North Dakota,0 - 17 years,76
38059,Morton,North Dakota,18 to 49 years,736
38059,Morton,North Dakota,50 to 64 years,272
38059,Morton,North Dakota,65+ years,155
38089,Stark,North Dakota,0 - 17 years,108
38089,Stark,North Dakota,18 to 49 years,682
38089,Stark,North Dakota,50 to 64 years,223
38089,Stark,North Dakota,65+ years,156
38101,Ward,North Dakota,0 - 17 years,171
38101,Ward,North Dakota,18 to 49 years,1333
38101,Ward,North Dakota,50 to 64 years,390
38101,Ward,North Dakota,65+ years,254
38105,Williams,North Dakota,0 - 17 years,83
38105,Williams,North Dakota,18 to 49 years,654
38105,Williams,North Dakota,50 to 64 years,177
38105,Williams,North Dakota,65+ years,119
39001,Adams,Ohio,0 - 17 years,169
39001,Adams,Ohio,18 to 49 years,682
39001,Adams,Ohio,50 to 64 years,256
39001,Adams,Ohio,65+ years,294
39003,Allen,Ohio,0 - 17 years,792
39003,Allen,Ohio,18 to 49 years,4053
39003,Allen,Ohio,50 to 64 years,1900
39003,Allen,Ohio,65+ years,1560
39005,Ashland,Ohio,0 - 17 years,240
39005,Ashland,Ohio,18 to 49 years,1377
39005,Ashland,Ohio,50 to 64 years,650
39005,Ashland,Ohio,65+ years,706
39009,Athens,Ohio,0 - 17 years,189
39009,Athens,Ohio,18 to 49 years,2688
39009,Athens,Ohio,50 to 64 years,466
39009,Athens,Ohio,65+ years,348
39011,Auglaize,Ohio,0 - 17 years,254
39011,Auglaize,Ohio,18 to 49 years,1550
39011,Auglaize,Ohio,50 to 64 years,893
39011,Auglaize,Ohio,65+ years,710
39013,Belmont,Ohio,0 - 17 years,311
39013,Belmont,Ohio,18 to 49 years,1513
39013,Belmont,Ohio,50 to 64 years,790
39013,Belmont,Ohio,65+ years,671
39017,Butler,Ohio,0 - 17 years,847
39017,Butler,Ohio,18 to 49 years,4836
39017,Butler,Ohio,50 to 64 years,1918
39017,Butler,Ohio,65+ years,1780
39019,Carroll,Ohio,0 - 17 years,105
39019,Carroll,Ohio,18 to 49 years,640
39019,Carroll,Ohio,50 to 64 years,305
39019,Carroll,Ohio,65+ years,247
39021,Champaign,Ohio,0 - 17 years,163
39021,Champaign,Ohio,18 to 49 years,910
39021,Champaign,Ohio,50 to 64 years,448
39021,Champaign,Ohio,65+ years,298
39023,Clark,Ohio,0 - 17 years,886
39023,Clark,Ohio,18 to 49 years,3068
39023,Clark,Ohio,50 to 64 years,1555
39023,Clark,Ohio,65+ years,1430
39025,Clermont,Ohio,0 - 17 years,1771
39025,Clermont,Ohio,18 to 49 years,3761
39025,Clermont,Ohio,50 to 64 years,2337
39025,Clermont,Ohio,65+ years,2094
39027,Clinton,Ohio,0 - 17 years,152
39027,Clinton,Ohio,18 to 49 years,820
39027,Clinton,Ohio,50 to 64 years,369
39027,Clinton,Ohio,65+ years,355
39029,Columbiana,Ohio,0 - 17 years,118
39029,Columbiana,Ohio,18 to 49 years,895
39029,Columbiana,Ohio,50 to 64 years,519
39029,Columbiana,Ohio,65+ years,579
39031,Coshocton,Ohio,0 - 17 years,180
39031,Coshocton,Ohio,18 to 49 years,895
39031,Coshocton,Ohio,50 to 64 years,519
39031,Coshocton,Ohio,65+ years,381
39033,Crawford,Ohio,0 - 17 years,221
39033,Crawford,Ohio,18 to 49 years,1462
39033,Crawford,Ohio,50 to 64 years,796
39033,Crawford,Ohio,65+ years,754
39035,Cuyahoga,Ohio,0 - 17 years,3338
39035,Cuyahoga,Ohio,18 to 49 years,25827
39035,Cuyahoga,Ohio,50 to 64 years,12410
39035,Cuyahoga,Ohio,65+ years,9768
39037,Darke,Ohio,0 - 17 years,245
39037,Darke,Ohio,18 to 49 years,1290
39037,Darke,Ohio,50 to 64 years,799
39037,Darke,Ohio,65+ years,877
39039,Defiance,Ohio,0 - 17 years,261
39039,Defiance,Ohio,18 to 49 years,1531
39039,Defiance,Ohio,50 to 64 years,841
39039,Defiance,Ohio,65+ years,650
39041,Delaware,Ohio,0 - 17 years,1095
39041,Delaware,Ohio,18 to 49 years,2795
39041,Delaware,Ohio,50 to 64 years,1018
39041,Delaware,Ohio,65+ years,502
39043,Erie,Ohio,0 - 17 years,517
39043,Erie,Ohio,18 to 49 years,2273
39043,Erie,Ohio,50 to 64 years,1254
39043,Erie,Ohio,65+ years,1034
39045,Fairfield,Ohio,0 - 17 years,1067
39045,Fairfield,Ohio,18 to 49 years,4594
39045,Fairfield,Ohio,50 to 64 years,2076
39045,Fairfield,Ohio,65+ years,1333
39047,Fayette,Ohio,0 - 17 years,244
39047,Fayette,Ohio,18 to 49 years,914
39047,Fayette,Ohio,50 to 64 years,425
39047,Fayette,Ohio,65+ years,371
39049,Franklin,Ohio,0 - 17 years,6013
39049,Franklin,Ohio,18 to 49 years,39144
39049,Franklin,Ohio,50 to 64 years,10011
39049,Franklin,Ohio,65+ years,6635
39051,Fulton,Ohio,0 - 17 years,319
39051,Fulton,Ohio,18 to 49 years,1599
39051,Fulton,Ohio,50 to 64 years,792
39051,Fulton,Ohio,65+ years,553
39053,Gallia,Ohio,0 - 17 years,140
39053,Gallia,Ohio,18 to 49 years,946
39053,Gallia,Ohio,50 to 64 years,435
39053,Gallia,Ohio,65+ years,426
39055,Geauga,Ohio,0 - 17 years,352
39055,Geauga,Ohio,18 to 49 years,919
39055,Geauga,Ohio,50 to 64 years,532
39055,Geauga,Ohio,65+ years,632
39057,Greene,Ohio,0 - 17 years,427
39057,Greene,Ohio,18 to 49 years,2302
39057,Greene,Ohio,50 to 64 years,1051
39057,Greene,Ohio,65+ years,995
39059,Guernsey,Ohio,0 - 17 years,249
39059,Guernsey,Ohio,18 to 49 years,1246
39059,Guernsey,Ohio,50 to 64 years,579
39059,Guernsey,Ohio,65+ years,392
39061,Hamilton,Ohio,0 - 17 years,3373
39061,Hamilton,Ohio,18 to 49 years,16177
39061,Hamilton,Ohio,50 to 64 years,6775
39061,Hamilton,Ohio,65+ years,5274
39063,Hancock,Ohio,0 - 17 years,280
39063,Hancock,Ohio,18 to 49 years,2250
39063,Hancock,Ohio,50 to 64 years,996
39063,Hancock,Ohio,65+ years,689
39065,Hardin,Ohio,0 - 17 years,107
39065,Hardin,Ohio,18 to 49 years,858
39065,Hardin,Ohio,50 to 64 years,341
39065,Hardin,Ohio,65+ years,311
39069,Henry,Ohio,0 - 17 years,58
39069,Henry,Ohio,18 to 49 years,630
39069,Henry,Ohio,50 to 64 years,286
39069,Henry,Ohio,65+ years,297
39071,Highland,Ohio,0 - 17 years,130
39071,Highland,Ohio,18 to 49 years,724
39071,Highland,Ohio,50 to 64 years,329
39071,Highland,Ohio,65+ years,242
39073,Hocking,Ohio,0 - 17 years,106
39073,Hocking,Ohio,18 to 49 years,757
39073,Hocking,Ohio,50 to 64 years,345
39073,Hocking,Ohio,65+ years,252
39075,Holmes,Ohio,0 - 17 years,91
39075,Holmes,Ohio,18 to 49 years,704
39075,Holmes,Ohio,50 to 64 years,480
39075,Holmes,Ohio,65+ years,515
39077,Huron,Ohio,0 - 17 years,324
39077,Huron,Ohio,18 to 49 years,1918
39077,Huron,Ohio,50 to 64 years,949
39077,Huron,Ohio,65+ years,771
39079,Jackson,Ohio,0 - 17 years,201
39079,Jackson,Ohio,18 to 49 years,1189
39079,Jackson,Ohio,50 to 64 years,541
39079,Jackson,Ohio,65+ years,453
39081,Jefferson,Ohio,0 - 17 years,85
39081,Jefferson,Ohio,18 to 49 years,694
39081,Jefferson,Ohio,50 to 64 years,362
39081,Jefferson,Ohio,65+ years,400
39083,Knox,Ohio,0 - 17 years,217
39083,Knox,Ohio,18 to 49 years,1419
39083,Knox,Ohio,50 to 64 years,649
39083,Knox,Ohio,65+ years,607
39085,Lake,Ohio,0 - 17 years,856
39085,Lake,Ohio,18 to 49 years,5061
39085,Lake,Ohio,50 to 64 years,2408
39085,Lake,Ohio,65+ years,1711
39087,Lawrence,Ohio,0 - 17 years,427
39087,Lawrence,Ohio,18 to 49 years,1728
39087,Lawrence,Ohio,50 to 64 years,841
39087,Lawrence,Ohio,65+ years,660
39089,Licking,Ohio,0 - 17 years,969
39089,Licking,Ohio,18 to 49 years,3305
39089,Licking,Ohio,50 to 64 years,1261
39089,Licking,Ohio,65+ years,1181
39091,Logan,Ohio,0 - 17 years,189
39091,Logan,Ohio,18 to 49 years,1441
39091,Logan,Ohio,50 to 64 years,767
39091,Logan,Ohio,65+ years,679
39093,Lorain,Ohio,0 - 17 years,239
39093,Lorain,Ohio,18 to 49 years,1707
39093,Lorain,Ohio,50 to 64 years,1012
39093,Lorain,Ohio,65+ years,1481
39095,Lucas,Ohio,0 - 17 years,1727
39095,Lucas,Ohio,18 to 49 years,9158
39095,Lucas,Ohio,50 to 64 years,4205
39095,Lucas,Ohio,65+ years,3534
39097,Madison,Ohio,0 - 17 years,220
39097,Madison,Ohio,18 to 49 years,1144
39097,Madison,Ohio,50 to 64 years,511
39097,Madison,Ohio,65+ years,305
39099,Mahoning,Ohio,0 - 17 years,799
39099,Mahoning,Ohio,18 to 49 years,3780
39099,Mahoning,Ohio,50 to 64 years,1808
39099,Mahoning,Ohio,65+ years,1926
39101,Marion,Ohio,0 - 17 years,286
39101,Marion,Ohio,18 to 49 years,1876
39101,Marion,Ohio,50 to 64 years,918
39101,Marion,Ohio,65+ years,826
39103,Medina,Ohio,0 - 17 years,1031
39103,Medina,Ohio,18 to 49 years,3239
39103,Medina,Ohio,50 to 64 years,2087
39103,Medina,Ohio,65+ years,1529
39107,Mercer,Ohio,0 - 17 years,265
39107,Mercer,Ohio,18 to 49 years,1707
39107,Mercer,Ohio,50 to 64 years,1003
39107,Mercer,Ohio,65+ years,784
39109,Miami,Ohio,0 - 17 years,284
39109,Miami,Ohio,18 to 49 years,1345
39109,Miami,Ohio,50 to 64 years,680
39109,Miami,Ohio,65+ years,692
39113,Montgomery,Ohio,0 - 17 years,2190
39113,Montgomery,Ohio,18 to 49 years,12870
39113,Montgomery,Ohio,50 to 64 years,5795
39113,Montgomery,Ohio,65+ years,5466
39117,Morrow,Ohio,0 - 17 years,118
39117,Morrow,Ohio,18 to 49 years,820
39117,Morrow,Ohio,50 to 64 years,370
39117,Morrow,Ohio,65+ years,319
39119,Muskingum,Ohio,0 - 17 years,677
39119,Muskingum,Ohio,18 to 49 years,3022
39119,Muskingum,Ohio,50 to 64 years,1373
39119,Muskingum,Ohio,65+ years,1192
39123,Ottawa,Ohio,0 - 17 years,160
39123,Ottawa,Ohio,18 to 49 years,1081
39123,Ottawa,Ohio,50 to 64 years,640
39123,Ottawa,Ohio,65+ years,535
39127,Perry,Ohio,0 - 17 years,86
39127,Perry,Ohio,18 to 49 years,716
39127,Perry,Ohio,50 to 64 years,347
39127,Perry,Ohio,65+ years,259
39129,Pickaway,Ohio,0 - 17 years,54
39129,Pickaway,Ohio,18 to 49 years,1040
39129,Pickaway,Ohio,50 to 64 years,433
39129,Pickaway,Ohio,65+ years,313
39131,Pike,Ohio,0 - 17 years,158
39131,Pike,Ohio,18 to 49 years,959
39131,Pike,Ohio,50 to 64 years,401
39131,Pike,Ohio,65+ years,300
39133,Portage,Ohio,0 - 17 years,611
39133,Portage,Ohio,18 to 49 years,4058
39133,Portage,Ohio,50 to 64 years,1713
39133,Portage,Ohio,65+ years,1212
39135,Preble,Ohio,0 - 17 years,149
39135,Preble,Ohio,18 to 49 years,462
39135,Preble,Ohio,50 to 64 years,371
39135,Preble,Ohio,65+ years,465
39137,Putnam,Ohio,0 - 17 years,245
39137,Putnam,Ohio,18 to 49 years,1510
39137,Putnam,Ohio,50 to 64 years,897
39137,Putnam,Ohio,65+ years,550
39139,Richland,Ohio,0 - 17 years,473
39139,Richland,Ohio,18 to 49 years,2352
39139,Richland,Ohio,50 to 64 years,1233
39139,Richland,Ohio,65+ years,1233
39141,Ross,Ohio,0 - 17 years,217
39141,Ross,Ohio,18 to 49 years,1835
39141,Ross,Ohio,50 to 64 years,877
39141,Ross,Ohio,65+ years,713
39143,Sandusky,Ohio,0 - 17 years,292
39143,Sandusky,Ohio,18 to 49 years,1566
39143,Sandusky,Ohio,50 to 64 years,817
39143,Sandusky,Ohio,65+ years,575
39145,Scioto,Ohio,0 - 17 years,380
39145,Scioto,Ohio,18 to 49 years,2359
39145,Scioto,Ohio,50 to 64 years,1018
39145,Scioto,Ohio,65+ years,758
39147,Seneca,Ohio,0 - 17 years,215
39147,Seneca,Ohio,18 to 49 years,1590
39147,Seneca,Ohio,50 to 64 years,809
39147,Seneca,Ohio,65+ years,838
39149,Shelby,Ohio,0 - 17 years,127
39149,Shelby,Ohio,18 to 49 years,927
39149,Shelby,Ohio,50 to 64 years,570
39149,Shelby,Ohio,65+ years,435
39151,Stark,Ohio,0 - 17 years,911
39151,Stark,Ohio,18 to 49 years,4305
39151,Stark,Ohio,50 to 64 years,2310
39151,Stark,Ohio,65+ years,2838
39153,Summit,Ohio,0 - 17 years,2132
39153,Summit,Ohio,18 to 49 years,11453
39153,Summit,Ohio,50 to 64 years,6129
39153,Summit,Ohio,65+ years,5595
39155,Trumbull,Ohio,0 - 17 years,693
39155,Trumbull,Ohio,18 to 49 years,4782
39155,Trumbull,Ohio,50 to 64 years,2564
39155,Trumbull,Ohio,65+ years,2349
39157,Tuscarawas,Ohio,0 - 17 years,438
39157,Tuscarawas,Ohio,18 to 49 years,3086
39157,Tuscarawas,Ohio,50 to 64 years,1575
39157,Tuscarawas,Ohio,65+ years,1369
39159,Union,Ohio,0 - 17 years,551
39159,Union,Ohio,18 to 49 years,1966
39159,Union,Ohio,50 to 64 years,817
39159,Union,Ohio,65+ years,449
39161,Van Wert,Ohio,0 - 17 years,135
39161,Van Wert,Ohio,18 to 49 years,928
39161,Van Wert,Ohio,50 to 64 years,416
39161,Van Wert,Ohio,65+ years,371
39165,Warren,Ohio,0 - 17 years,1203
39165,Warren,Ohio,18 to 49 years,3766
39165,Warren,Ohio,50 to 64 years,1944
39165,Warren,Ohio,65+ years,1466
39167,Washington,Ohio,0 - 17 years,83
39167,Washington,Ohio,18 to 49 years,724
39167,Washington,Ohio,50 to 64 years,345
39167,Washington,Ohio,65+ years,365
39169,Wayne,Ohio,0 - 17 years,504
39169,Wayne,Ohio,18 to 49 years,3184
39169,Wayne,Ohio,50 to 64 years,1549
39169,Wayne,Ohio,65+ years,1372
39171,Williams,Ohio,0 - 17 years,191
39171,Williams,Ohio,18 to 49 years,1121
39171,Williams,Ohio,50 to 64 years,564
39171,Williams,Ohio,65+ years,455
39173,Wood,Ohio,0 - 17 years,851
39173,Wood,Ohio,18 to 49 years,5550
39173,Wood,Ohio,50 to 64 years,1967
39173,Wood,Ohio,65+ years,1339
39175,Wyandot,Ohio,0 - 17 years,108
39175,Wyandot,Ohio,18 to 49 years,850
39175,Wyandot,Ohio,50 to 64 years,489
39175,Wyandot,Ohio,65+ years,379
40001,Adair,Oklahoma,0 - 17 years,515
40001,Adair,Oklahoma,18 to 49 years,1449
40001,Adair,Oklahoma,50 to 64 years,583
40001,Adair,Oklahoma,65+ years,425
40009,Beckham,Oklahoma,0 - 17 years,335
40009,Beckham,Oklahoma,18 to 49 years,1326
40009,Beckham,Oklahoma,50 to 64 years,573
40009,Beckham,Oklahoma,65+ years,465
40013,Bryan,Oklahoma,0 - 17 years,776
40013,Bryan,Oklahoma,18 to 49 years,3144
40013,Bryan,Oklahoma,50 to 64 years,1080
40013,Bryan,Oklahoma,65+ years,850
40015,Caddo,Oklahoma,0 - 17 years,581
40015,Caddo,Oklahoma,18 to 49 years,1808
40015,Caddo,Oklahoma,50 to 64 years,823
40015,Caddo,Oklahoma,65+ years,530
40017,Canadian,Oklahoma,0 - 17 years,2350
40017,Canadian,Oklahoma,18 to 49 years,8900
40017,Canadian,Oklahoma,50 to 64 years,2891
40017,Canadian,Oklahoma,65+ years,1746
40019,Carter,Oklahoma,0 - 17 years,804
40019,Carter,Oklahoma,18 to 49 years,2787
40019,Carter,Oklahoma,50 to 64 years,1205
40019,Carter,Oklahoma,65+ years,919
40021,Cherokee,Oklahoma,0 - 17 years,772
40021,Cherokee,Oklahoma,18 to 49 years,2871
40021,Cherokee,Oklahoma,50 to 64 years,991
40021,Cherokee,Oklahoma,65+ years,731
40027,Cleveland,Oklahoma,0 - 17 years,3850
40027,Cleveland,Oklahoma,18 to 49 years,16281
40027,Cleveland,Oklahoma,50 to 64 years,4820
40027,Cleveland,Oklahoma,65+ years,3403
40031,Comanche,Oklahoma,0 - 17 years,1682
40031,Comanche,Oklahoma,18 to 49 years,7611
40031,Comanche,Oklahoma,50 to 64 years,2054
40031,Comanche,Oklahoma,65+ years,1386
40037,Creek,Oklahoma,0 - 17 years,708
40037,Creek,Oklahoma,18 to 49 years,3100
40037,Creek,Oklahoma,50 to 64 years,1473
40037,Creek,Oklahoma,65+ years,1195
40039,Custer,Oklahoma,0 - 17 years,589
40039,Custer,Oklahoma,18 to 49 years,2005
40039,Custer,Oklahoma,50 to 64 years,688
40039,Custer,Oklahoma,65+ years,604
40041,Delaware,Oklahoma,0 - 17 years,575
40041,Delaware,Oklahoma,18 to 49 years,1950
40041,Delaware,Oklahoma,50 to 64 years,929
40041,Delaware,Oklahoma,65+ years,888
40047,Garfield,Oklahoma,0 - 17 years,945
40047,Garfield,Oklahoma,18 to 49 years,3906
40047,Garfield,Oklahoma,50 to 64 years,1408
40047,Garfield,Oklahoma,65+ years,1246
40049,Garvin,Oklahoma,0 - 17 years,448
40049,Garvin,Oklahoma,18 to 49 years,1608
40049,Garvin,Oklahoma,50 to 64 years,730
40049,Garvin,Oklahoma,65+ years,573
40051,Grady,Oklahoma,0 - 17 years,754
40051,Grady,Oklahoma,18 to 49 years,2550
40051,Grady,Oklahoma,50 to 64 years,1195
40051,Grady,Oklahoma,65+ years,973
40065,Jackson,Oklahoma,0 - 17 years,346
40065,Jackson,Oklahoma,18 to 49 years,1493
40065,Jackson,Oklahoma,50 to 64 years,585
40065,Jackson,Oklahoma,65+ years,394
40071,Kay,Oklahoma,0 - 17 years,727
40071,Kay,Oklahoma,18 to 49 years,2430
40071,Kay,Oklahoma,50 to 64 years,1028
40071,Kay,Oklahoma,65+ years,818
40079,Le Flore,Oklahoma,0 - 17 years,710
40079,Le Flore,Oklahoma,18 to 49 years,2594
40079,Le Flore,Oklahoma,50 to 64 years,1144
40079,Le Flore,Oklahoma,65+ years,904
40081,Lincoln,Oklahoma,0 - 17 years,414
40081,Lincoln,Oklahoma,18 to 49 years,1352
40081,Lincoln,Oklahoma,50 to 64 years,669
40081,Lincoln,Oklahoma,65+ years,521
40083,Logan,Oklahoma,0 - 17 years,564
40083,Logan,Oklahoma,18 to 49 years,2002
40083,Logan,Oklahoma,50 to 64 years,799
40083,Logan,Oklahoma,65+ years,567
40087,Mcclain,Oklahoma,0 - 17 years,652
40087,Mcclain,Oklahoma,18 to 49 years,2353
40087,Mcclain,Oklahoma,50 to 64 years,994
40087,Mcclain,Oklahoma,65+ years,727
40089,Mccurtain,Oklahoma,0 - 17 years,519
40089,Mccurtain,Oklahoma,18 to 49 years,1781
40089,Mccurtain,Oklahoma,50 to 64 years,792
40089,Mccurtain,Oklahoma,65+ years,661
40097,Mayes,Oklahoma,0 - 17 years,504
40097,Mayes,Oklahoma,18 to 49 years,1704
40097,Mayes,Oklahoma,50 to 64 years,774
40097,Mayes,Oklahoma,65+ years,668
40101,Muskogee,Oklahoma,0 - 17 years,1021
40101,Muskogee,Oklahoma,18 to 49 years,4912
40101,Muskogee,Oklahoma,50 to 64 years,1741
40101,Muskogee,Oklahoma,65+ years,1414
